299.999997	299.999997	299.999997	299.999997	299.999997	299.999995	299.999973	299.999677	299.993245	200.006717	200.000302	200.000007	199.999985	199.999983	199.999983	199.999983	199.999983	199.999983
299.999997	299.999997	299.999997	299.999997	299.999997	299.999995	299.999973	299.999678	299.993245	200.006718	200.000303	200.000008	199.999986	199.999984	199.999984	199.999984	199.999984	199.999984
299.999997	299.999997	299.999997	299.999997	299.999997	299.999995	299.999973	299.999678	299.993246	200.006719	200.000305	200.00001	199.999988	199.999986	199.999986	199.999986	199.999986	199.999986
299.999998	299.999998	299.999998	299.999998	299.999997	299.999996	299.999973	299.999679	299.993247	200.00672	200.000306	200.000011	199.999989	199.999987	199.999987	199.999987	199.999987	199.999987
299.999998	299.999998	299.999998	299.999998	299.999998	299.999996	299.999974	299.999679	299.993247	200.006721	200.000307	200.000012	199.99999	199.999988	199.999988	199.999988	199.999988	199.999988
299.999998	299.999998	299.999998	299.999998	299.999998	299.999996	299.999974	299.999679	299.993248	200.006721	200.000308	200.000013	199.999991	199.999989	199.999989	199.999989	199.999989	199.999989
299.999998	299.999998	299.999998	299.999998	299.999998	299.999996	299.999974	299.99968	299.993248	200.006722	200.000308	200.000014	199.999992	199.99999	199.99999	199.99999	199.99999	199.99999
299.999998	299.999998	299.999998	299.999998	299.999998	299.999996	299.999974	299.99968	299.993249	200.006723	200.000309	200.000015	199.999993	199.999991	199.999991	199.999991	199.999991	199.999991
299.999998	299.999998	299.999998	299.999998	299.999998	299.999997	299.999975	299.99968	299.993249	200.006723	200.00031	200.000016	199.999994	199.999992	199.999992	199.999992	199.999992	199.999992
299.999999	299.999999	299.999999	299.999999	299.999998	299.999997	299.999975	299.99968	299.993249	200.006724	200.00031	200.000016	199.999994	199.999993	199.999992	199.999992	199.999992	199.999992
299.999999	299.999999	299.999999	299.999999	299.999999	299.999997	299.999975	299.999681	299.99325	200.006724	200.000311	200.000017	199.999995	199.999993	199.999993	199.999993	199.999993	199.999993
299.999999	299.999999	299.999999	299.999999	299.999999	299.999997	299.999975	299.999681	299.99325	200.006725	200.000312	200.000017	199.999995	199.999994	199.999994	199.999994	199.999994	199.999994
299.999999	299.999999	299.999999	299.999999	299.999999	299.999997	299.999975	299.999681	299.99325	200.006725	200.000312	200.000018	199.999996	199.999994	199.999994	199.999994	199.999994	199.999994
299.999999	299.999999	299.999999	299.999999	299.999999	299.999997	299.999975	299.999681	299.99325	200.006725	200.000312	200.000018	199.999997	199.999995	199.999995	199.999995	199.999995	199.999995
